id	name	description	synonyms
HP:0009875	Triangular shaped distal phalanges of the hand		["HP:0006061","HP:0009842","Triangular shaped outermost bone of the hand"]
HP:0020076	Wrist ganglion	A benign soft tissue tumor of the wrist usually found in the dorsal aspect of the wrist and communicate with the joint via a pedicle. This pedicle usually originates not only at the scapholunate ligament, but also may arise from a number of other sites over the dorsal aspect of the wrist capsule.	["Ganglion cyst of the wrist"]
HP:0001988	Recurrent hypoglycemia	Recurrent episodes of decreased concentration of glucose in the blood.	["hypoglycaemia, recurrent","hypoglycemia, recurrent","Hypoglycemic episodes","Recurrent hypoglycaemia","Recurrent hypoglycemic episodes","Recurrent low blood sugar levels"]
HP:0410303	Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	The inability to synthesize postvaccination antibodies against a Haemophilus influenzae type b (Hib) antigen, as measured by antibody titer determination following vaccination.	[]
HP:0008339	Diaminoaciduria	An increased urine level of any amino acid carrying two amino groups (Asparagine, glutamine and lysine, cystine, ornithine).	[]
HP:0010514	Hyperpituitarism	Hypersecretion of one or more pituitary hormones. This can occur in conditions in which deficiency in the target organ leads to decreased hormonal feedback, or as a primary condition most usually in connection with a pituitary adenoma.	[]
HP:0007732	Lacrimal gland hypoplasia	Underdevelopment of the lacrimal gland.	["Hypoplastic lacrimal gland","Underdeveloped tear gland"]
HP:0008330	Reduced von Willebrand factor activity	Decreased activity of von Willebrand factor. Von Willebrand factor mediates the adhesion of platelets to the collagen exposed on endothelial cell surfaces.	["Decreased von willebrand factor activity"]
HP:0010570	Low maternal serum alpha-fetoprotein	An abnormally low concentration of serum alpha-fetoprotein as compared to normal values for gestational-age.	["Low maternal serum alpha-fetoprotein"]
HP:0410197	Increased uridine diphosphate glucose-4-epimerase level in red blood cells	An increase in uridine diphosphate glucose-4-epimerase level in red blood cells. Uridine diphosphate glucose-4-epimerase catalyzes the reaction: UDP-glucose = UDP-galactose.	["Increased UDP-glucose 4-epimerase level in RBCs","Increased UDP-glucose 4-epimerase level in red blood cells"]
HP:0007083	Hyperactive patellar reflex		["Hyperreflexia in knees","Overactive knee reflex"]
HP:0005482	Abnormality of the alternative complement pathway	A deviation in any aspect of the alternative complement pathway.	[]
HP:0000125	Pelvic kidney	A developmental defect in which a kidney is located in an abnormal anatomic position within the pelvis.	["Sacral kidney"]
HP:0004046	Spurred ulnar metaphysis		[]
HP:0010420	Triangular shaped distal phalanx of the 2nd toe		["Triangular shaped outermost 2nd toe bone"]
HP:0030132	Absence of large von Willibrand factor multimers	Absence of large von Willebrand Factor multimers on gel electrophoresis.	[]
HP:0100725	Lichenification	Thickening and hardening of the epidermis seen with exaggeration of normal skin lines.	[]
HP:0200158	Agenesis of permanent mandibular lateral incisor		["Failure of development of permanent mandibular lateral incisor"]
HP:0007618	Subcutaneous calcification	Deposition of calcium salts in subcutaneous tissue (i.e., the the lowermost layer of the integument).	["Skin calcification"]
HP:0500237	Decreased CSF histidine concentration	Abnormally decreased levels of histidine in cerebrospinal fluid.	["Low histidine levels in cerebrospinal fluid"]
HP:0000710	Hyperorality	A tendency or compulsion to examine objects by mouth.	["Hyperoralia"]
HP:0030618	Increased OCT-measured foveal thickness		[]
HP:0000745	Diminished motivation	A reduction in goal-directed behavior, that is, motivation, the determinant of behavior and adaptation that allows individuals to get started, be energized to perform a sustained and directed action.	["Diminished motivation","Lack of initiative","Lack of motivation","Lacking in initiative","Lacks initiative"]
HP:0031056	Fusiform cerebral aneurysm	A localized circumferential (i.e., bulges on all sides) dilatation or ballooning of a cerebral artery.	["Intracranial fusiform aneurysm"]
HP:0031481	Abnormal mitral valve physiology	Any functional anomaly of the mitral valve.	[]
HP:0030985	Decreased serum bile acid concentration	A reduction in the concentration of bile acid in the blood.	[]
HP:0002748	Rickets	Rickets is divided into two major categories including calcipenic and phosphopenic. Hypophosphatemia is described as a common manifestation of both categories. Hypophosphatemic rickets is the most common type of rickets that is characterized by low levels of serum phosphate, resistance to ultraviolet radiation or vitamin D intake. There are several issues involved in hypophosphatemic rickets such as calcium, vitamin D, phosphorus deficiencies. Moreover, other disorder can be associated with its occurrence such as absorption defects due to pancreatic, intestinal, gastric, and renal disorders and hepatobiliary disease. Symptoms are usually seen in childhood and can be varied in severity. Severe forms may be linked to bowing of the legs, poor bone growth, and short stature as well as joint and bone pain. Hypophosphatemic rickets are associated with renal excretion of phosphate, hypophosphatemia, and mineral defects in bones. The familial type of the disease is the most common type of rickets.	["Weak and soft bones"]
HP:0033361	Nasal ulcer	An open sore of the nasal mucosa.	[]
HP:0010013	Abnormality of the 5th metacarpal	Any abnormality of the fifth metacarpal bone.	["Abnormality of the 5th long bone of hand"]
HP:0030714	Subchorionic thrombohematoma	A large maternal clot that separates the chorionic plate from the villous chorion.	["Breus' mole"]
HP:0008034	Abnormal iris pigmentation	Abnormal pigmentation of the iris.	[]
HP:0031434	Abnormal speech prosody	An anomaly of the expressive patterns of speech that involve intonation, stress pattern, loudness variations, pausing, articulatory force, and rhythm.	[]
HP:0006677	Prolonged QRS complex	Increased time for the complex comprised of the Q wave, R wave, and S wave as measured by the electrocardiogram (EKG).. In adults, normal values are 0.06 - 0.10 sec.	["Prolonged QRS complex on EKG"]
HP:0010087	Bullet-shaped proximal phalanx of the hallux	An abnormal morphology of the proximal phalanx of the big toe, with a short and wide phalanx that tapers distally. Bullet-shaped phalanges lack the normal diaphyseal constriction.	["Bullet-shaped innermost bone of the big toe"]
HP:0007262	Symmetric peripheral demyelination	A symmetric loss of myelin from the internode regions along myelinated nerve fibers of the peripheral nervous system.	[]
HP:0008058	Aplasia/Hypoplasia of the optic nerve		["Absent/small optic nerve","Absent/underdeveloped optic nerve"]
HP:0005184	Prolonged QTc interval	A longer than normal interval (corrected for heart rate) between the Q and T waves in the heart's cycle. Prolonged QTc can cause premature action potentials during late phase depolarizations thereby leading to ventricular arrhythmias and ventricular fibrillations.	[]
HP:0005256	Unilateral absence of pectoralis major muscle	Aplasia (congenital absence) of the pectoralis minor on only one side of the chest.	["Unilateral aplasia of pectoralis major muscle"]
HP:0033706	Progressive massive fibrosis	This condition is caused by slow-growing conglomeration of dust particles and collagen deposition in individuals (mostly coal workers) heavily exposed to inorganic dust. Progressive massive fibrosis manifests as masslike lesions, usually bilateral and in the upper lobes. Background nodular opacities reflect accompanying pneumoconiosis, with or without emphysematous destruction adjacent to the massive fibrosis. Lesions similar to progressive massive fibrosis sometimes occur in other conditions, such as sarcoidosis and talcosis.	[]
HP:0007187	Focal lissencephaly	A congenital absence of the convolutions of the cerebral cortex and a poorly formed sylvian fissure that affects a particular part of the cortex.	[]
HP:0009547	Broad phalanges of the 2nd finger		["HP:0004118","Wide index finger bones","Wide/broad index finger phalanges"]
HP:0025086	Bloody mucoid diarrhea	Passage of many stools containing blood and mucus.	["Bloody mucoid diarrhoea"]
HP:0012000	EEG with generalized spikes	EEG with generalized sharp transient waves of a duration less than 80 msec.	["EEG with generalised spikes"]
HP:0011359	Dry hair	Hair that lacks the lustre (shine or gleam) of normal hair.	["HP:0200077","HP:0200079","HP:0200080","Dry hair"]
HP:0410210	Abnormal cord blood measurement	An abnormality in any umbilical cord measurement performed after birth, such as the blood gas level.	[]
HP:0004448	Fulminant hepatic failure	Hepatic failure refers to the inability of the liver to perform its normal synthetic and metabolic functions, which can result in coagulopathy and alteration in the mental status of a previously healthy individual. Hepatic failure is defined as fulminant if there is onset of encephalopathy within 4 weeks of the onset of symptoms in a patient with a previously healthy liver.	[]
HP:0009211	Small epiphysis of the middle phalanx of the 5th finger	Abnormally small size of the epiphysis located at the proximal end of the middle phalanx of the 5th finger with respect to age-dependent norms.	["Small end part of the middle bone of the little finger","Small end part of the middle bone of the pinkie finger","Small end part of the middle bone of the pinky finger"]
HP:0033201	Biceps hyporeflexia	Reduced intensity of the biceps tendon reflex.	["Hyporeflexia of biceps"]
HP:0010429	Complete duplication of the phalanges of the 2nd toe	Complete duplication of a phalanx of second toe.	["Complete duplication of the 2nd toe bones"]
HP:0030930	1-minute APGAR score of 3		[]
HP:0011879	Decreased platelet glycoprotein Ib-IX-V	Decreased cell membrane concentration of the glycoprotein complex Ib-IX-V.	[]
HP:0040161	Localized osteoporosis		["Localised osteoporosis"]
HP:0030173	Peripheral hypermyelination	Increased amount of peripheral myelination.	["Increased peripheral myelination"]
HP:0011580	Short chordae tendineae of the mitral valve	Abnormally short chordae tendineae of the mitral valve.	[]
HP:0031353	Otitis media with effusion	Otitis media characterized by thick or sticky fluid behind the tympanic membrane.	["Fluid behind eardrum"]
HP:0030570	Pinhole visual acuity 0.2 LogMAR		[]
HP:0004066	obsolete Laterally deviated thumb phalanges		[]
HP:0012050	Anasarca	An extreme form of generalized edema with widespread and massive edema due to effusion of fluid into the extracellular space.	["Extreme generalised oedema","Extreme generalized edema"]
HP:0031200	Hyaline casts	A type of acellular urinary cast that are composed only of Tamm-Horsfall glycoprotein, a fact which explains their low refractive index. Hyaline casts may display a spectrum of morphologies, which includes fluffy, compact, convoluted or wrinkled casts. Hyaline casts have a smooth texture and usually have parallel sides with clear margins and blunted ends.	[]
HP:0011566	Cor triatriatum dexter	A congenital anomaly with partitioning of the right atrium to form a triatrial heart caused by persistence of the right valve of the sinus venosus. Typically, the right atrial partition is due to exaggerated fetal eustachian and thebesian valves, which together form an incomplete septum across the lower part of the atrium. This septum may range from a reticulum to a substantial sheet of tissue.	["Cor triatriatum dextrum"]
HP:5000000	Anti-AK5 antibody positivity	The presence of autoantibodies (immunoglobulins) in the blood circulation that react against anti-adenylate kinase 5 (AK5).	[]
HP:0000169	Gingival fibromatosis	The presence of fibrosis of the gingiva.	["Gingival fibroma","Gingival fibrous nodules"]
HP:0003865	Bowed humerus	A bending or abnormal curvature of the humerus.	["Bowed long bone in upper arm","Bowing of the humerus","Humeral bowing"]
HP:0030786	Photopsia	Perceived flashes of light.	[]
HP:0008258	Congenital adrenal hyperplasia	A type of adrenal hyperplasia with congenital onset.	[]
HP:0008848	Moderately short stature	A moderate degree of short stature, more than -3 SD but not more than -4 SD from mean corrected for age and sex.	["HP:0008891","Moderate short stature"]
HP:0001150	obsolete Choroidal sclerosis		[]
HP:0012563	Premature epimetaphyseal fusion in foot	Stop of growth at the epiphyseal plate the hyaline cartilage plate in the metaphysis at one or more long bones in the foot, at an earlier than normal age, resulting in growth arrest and shortening of the involved bone.	[]
HP:0001488	Bilateral ptosis		["Drooping of both upper eyelids"]
HP:0030527	Very severe constriction of peripheral visual field	Peripheral visual field constriction with <10 degrees central field preserved.	["Very severe peripheral visual field loss"]
HP:0040232	Delayed onset bleeding	Abnormal bleeding related to a procedure or trauma which does not start at the time of the initial insult, but after delay by at least 24 hours.	[]
HP:0007698	obsolete Retinal pigment epithelial atrophy		[]
HP:0033172	Increased triceps skinfold thickness	Increased thickness of the triceps skinfold, which is measured halfway down the back of the upper arm is increased.	[]
HP:0032830	Neonatal seizure with bilateral asymmetric automatism	Neonatal seizure with bilateral asymmetric automatism is a type of neonatal electro-clinical seizure where the electrographic event is correlated with coordinated motor activity, typically oral, usually with impaired awareness, occurring at both sides of the body asymmetrically.	[]
HP:0031111	Cutaneous hamartoma	A hamartoma (tissue malformation consisting of an abnormal mixture of constitutive components) originating in the skin.	["Skin hamartoma"]
HP:0033912	Cortical radial artery medial atrophy	Atrophy (wasting, decreased thickness) of the middle layer of the cortical radial arteries (also known as the interlobular arteries) of the kidney.	["Interlobular artery medial atrophy","Medial atrophy within interlobular arteries"]
HP:0032628	Renal intratubular crystals		[]
HP:0010315	Aplasia/Hypoplasia of the diaphragm	Absence or underdevelopment of the diaphragm.	["Absent/small diaprhagm","Absent/underdeveloped diaprhagm"]
HP:0030996	Megaduodenum	Dilation and elongation of the duodenum with hypertrophy of all layers of the duodenum.	[]
HP:0004287	Pointed hand bones		["Pointed hand bones"]
HP:0410066	Increased level of hippuric acid in urine	An increase in the level of hippuric acid in the urine.	["Increased level of N-benzoylglycine in urine"]
HP:0003006	Neuroblastoma	Neuroblastoma is a solid tumor that originate in neural crest cells of the sympathetic nervous system. Most neuroblastomas originate in the abdomen, and most abdominal neuroblastomas originate in the adrenal gland. Neuroblastomas can also originate in the thorax, usually in the posterior mediastinum.	["HP:0006738","Cancer of early nerve cells"]
HP:0032286	Ultra-low vision with retained light perception	Ultra-low vision but with retained ability to perceive the difference between light and dark.	[]
HP:0033318	Fibrocellular crescent	A type of glomerular crescent characterized by extracapillary hypercellularity of more than 2 cell layers and involving over 10% of the capsular circumference, composed of 25% to 75% cells with or without fibrin, and the remainder fibrous matrix.	[]
HP:0000764	Peripheral axonal degeneration	Progressive deterioration of peripheral axons.	["HP:0006787","HP:0006876","HP:0007304"]
HP:0031268	Decreased CD69 upregulation upon TCR activation	Reduced or impaired upregulation of CD69 on T cells after activation via the T cell receptor (TCR).	[]
HP:0000748	Inappropriate laughter		["Inappropriate laughter"]
HP:0007530	Punctate palmoplantar hyperkeratosis		[]
HP:0410344	Shortened O-fucosylated glycan on properdin	Decreased length of O-fucosylated glycans present on properdin.	["Presence of terminal O-fucose glycans on properdin"]
HP:0006436	obsolete Shortening of the tibia		[]
HP:0003491	Elevated urine pyrophosphate	An abnormally increased diphosphate(4-) concentration in the urine. Diphosphate(4-), as ester with two phosphate groups, is also known as pyrophosphate.	[]
HP:0010006	Duplication of the proximal phalanx of hand	This term applies if one or more of the proximal phalanges of the hand are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.	["Duplication of the innermost bones of hand","Partial/complete duplication of the proximal phalanges of the hand"]
HP:0010562	Keloids		[]
HP:0031458	Adenoiditis	An inflammation of the adenoid tissue.	[]
HP:0000291	Abnormality of facial adipose tissue		["Abnormality of facial fat"]
HP:0011314	Abnormality of long bone morphology	An abnormality of size or shape of the long bones.	["HP:0100713","HP:0100714","HP:0100715","Abnormal shape of long bone","Abnormality of the tubular bones"]
HP:0031240	Juxtafoveal choroidal neovascularization	A type of choroidal neovascularization in which the nearest edge of the area of neovascularization is located 1 to 199 micrometers from the center of the fovea.	[]
HP:0004872	Incisional hernia	An abdominal hernia that occurs at a site of weakness in the abdominal wall resulting from an incompletely-healed surgical wound.	["Recurrent abdominal hernia"]
HP:0030534	Abnormal best corrected visual acuity test		[]
HP:0025347	Decreased circulating beta-2-microglobulin level	Reduced concentration of beta-2-microglobulin in the blood.	["Reduced circulating beta-2-microglobulin level"]
HP:0500007	Iris flocculi	Multiple cysts along the pupillary margin that appear as spherical or tear-drop-shaped pigmented lesions or wrinkled masses emerging from the pupillary border of the iris.	[]
HP:0032499	Giant neutrophil granules	The presence of abnormally large granules in neutrophils. This finding can be appreciated on a peripheral blood smear. The finding is characteristic of Chediak Higashi syndrome. The giant granules are derived from azurophil granules, whereas peroxidase-negative granules are not involved in their formation.	[]
HP:0009879	Simplified gyral pattern	An abnormality of the cerebral cortex with fewer gyri but with normal cortical thickness. This pattern is usually often associated with congenital microcephaly.	["Cortical gyral simplification"]
HP:0004979	Metaphyseal sclerosis	Abnormally increased density of metaphyseal bone.	["Increased bone density in wide portion of long bone","Sclerotic metaphyses"]
HP:0032838	Neonatal unilateral epileptic spasm	Neonatal unilateral epileptic spasm is a sudden flexion, extension, or mixed extension-flexion of predominantly proximal and truncal muscles that occurs at one side of the body.	[]
HP:0025312	Esophoria	A form of strabismus with both eyes turned inward to a relatively mild degree, usually defined as less than 10 prism diopters.	[]
HP:0030632	Hypoautofluorescent macular lesion	Decreased amount of autofluorescence in the macula as ascertained by fundus autofluorescence imaging.	["Hypo-autofluorescent macular lesion"]
HP:0032202	Vulvar intraepithelial neoplasia	Vulvar intraepithelial neoplasia (VIN) is widely accepted as the precursor lesion of vulvar squamous cell carcinoma (VSCC). VSCC arises via either a human papilloma virus (HPV)-associated pathway, or more commonly, via a mechanism independent of HPV, often being linked to chronic inflammatory conditions such as lichen sclerosus (LS). Accordingly, two distinct subtypes of VIN are recognised: the HPV-associated high-grade squamous intraepithelial lesion/usual VIN (HSIL/uVIN) and the non-HPV-associated differentiated VIN (dVIN). HSIL is clinically identified by its multifocal, warty appearance and on histology by conspicuous cytological and architectural atypia. Differentiated VIN, on the other hand, often produces ill-defined lesions, and on histology, notoriously mimics non-neoplastic epithelial disorders (NNED), particularly LS. As a result, dVIN is rarely identified in advance of a diagnosis of invasive malignancy, despite being the precursor lesion of the majority of VSCC.	[]
HP:0006265	Aplasia/Hypoplasia of fingers	Small/hypoplastic or absent/aplastic fingers.	["Absent/small fingers","Absent/underdeveloped fingers"]
HP:0011051	Agenesis of premolar	Agenesis of premolar tooth.	["Agenesis of bicuspid","Failure of development of bicuspid","Failure of development of premolar"]
HP:0009747	Lumbosacral hirsutism	Abnormally increased hair growth in the lumbosacral region.	[]
HP:0007988	Macular hypopigmentation	Decreased amount of pigmentation in the macula lutea.	[]
HP:0032047	Focal cortical dysplasia type I	A type of focal cortical dysplasia that is characterized by abnormal cortical layering.	[]
HP:0020210	Praxis-induced seizure	A seizure precipitated by complex, cognition-guided tasks often involving visuomotor coordination and decision-making.	[]
HP:0100487	Triangular shaped distal phalanx of the 5th toe		["Triangular shaped outermost bone of the little toe","Triangular shaped outermost bone of the pinkie toe","Triangular shaped outermost bone of the pinky toe"]
HP:0031331	Abnormal cardiomyocyte morphology	Any structural anomaly of cardiomyocytes, which are terminally differentiated muscle cells in the heart that are interconnected end to end by gap junctions, which allows coordinated contraction of heart tissue.	["Abnormal cardiac muscle cell morphology"]
HP:0008483	Cervical vertebral bodies with decreased anteroposterior diameter		[]
HP:0002436	Occipital meningocele	A herniation of meninges through a congenital bone defect in the skull in the occipital region.	[]
HP:0100214	Bracket epiphysis of the middle phalanx of the 5th toe		["Bracket shaped end part of the middle bone of the little toe","Bracket shaped end part of the middle bone of the pinkie toe","Bracket shaped end part of the middle bone of the pinky toe"]
HP:0010440	Ectopic accesory toe-like appendage	In contrast to forms of polydactyly where the supernumerary digit (this can either be a rudimentary or a completely 'normal' digit) is either located postaxial (on the fibular side of the foot, next top the little toe), preaxial (on the tibial side of the foot, next to the big toe) or mesoaxial (somewhere central, between big and little toe), a supernumerary digit may also be placed ectopically, meaning anywhere else except post-,meso- or preaxial. In the literature this is sometimes referred to as Disorganisation-like Syndrome (OMIM223200).	[]
HP:0004359	Abnormal circulating fatty-acid concentration	A deviation from the normal concentration of a fatty acid in the blood circulation.	["Abnormality of fatty acid metabolism"]
HP:5000036	Anti-TRIM9/TRIM67 antibody	The presence of autoantibodies (immunoglobulins) in the blood circulation that react against TRIM9/TRIM67.	[]
HP:0009254	Fragmentation of the epiphysis of the distal phalanx of the 4th finger	Fragmented appearance of the epiphysis of the distal phalanx of the 4th finger.	["Fragmentation of end part of the outermost bone of the ring finger"]
HP:0032069	Anti-thyroglobulin antibody positivity	The presence of autoantibodies (immunoglobulins) in the serum that react to thyroglobulin.	[]
HP:0010548	Percussion myotonia	A localized myotonic contraction in a muscle in reaction to percussion (tapping with the examiner's finger, a rubber percussion hammer, or a similar object).	["HP:0004304","Transient swelling of muscle induced by percussion"]
HP:0410370	Absence of ganglioside GM3	The absence of ganglioside GM3.	[]
HP:0002938	Lumbar hyperlordosis	An abnormal accentuation of the inward curvature of the spine in the lumbar region.	["HP:0002941","HP:0004560","HP:0004574","HP:0004596","Exaggerated lumbar lordosis","Excessive inward curvature of lower spine","Increased lumbar lordosis","Lumbar lordosis","Prominent lumbar lordosis"]
HP:0030711	Hydrocolpos	Distention of the vagina caused by accumulation of fluid due to congenital vaginal obstruction.	[]
HP:0008855	Moderate postnatal growth retardation	A moderate degree of slow or limited growth after birth, being between three and four standard deviations below age- and sex-related norms.	["Moderate growth delay in children"]
HP:0030261	Absent penis	Lack of recognizable penile structures.	["HP:0040316","Absent penis","Aphallia","Aplasia of the penis","Penis aplasia"]
HP:0007688	Undetectable light- and dark-adapted electroretinogram	Absence of the combined rod-and-cone response on electroretinogram.	["HP:0003230","HP:0008280","Absent cone and rod functions by electroretinogram","Absent rod-and cone-mediated responses on ERG"]
HP:0008722	Urethral diverticulum	The presence of a diverticulum (sac or pouch) in the wall of the urethra.	[]
HP:0033275	Glomerular endothelial tubuloreticular inclusion	Inter-anastomosing tubular structures located within cisternae of endoplasmic reticulum, most often within endothelial cells and associated with exposure to interferon.	[]
HP:0002108	Spontaneous pneumothorax	Pneumothorax occurring without traumatic injury to the chest or lung.	["Spontaneous collapsed lung"]
HP:0041073	Fractured thoracic vertebra	A partial or complete breakage of the thoracic vertebra.	["bone thoracic vertebra"]
HP:0007588	Reticular hyperpigmentation	Increased pigmentation of the skin with a netlike (reticular) pattern.	["HP:0007579","Reticulate hyperpigmentation"]
HP:0030274	Accessory scrotum	Additional scrotum, or part of a scrotum in an abnormal location.	["Extra scrotum"]
HP:0033649	Paraseptal emphysema	Paraseptal emphysema is characterized by predominant involvement of the distal alveoli and their ducts and sacs. It is characteristically bounded by any pleural surface and the interlobular septa. This emphysema is characterized by subpleural and peribronchovascular regions of low attenuation separated by intact interlobular septa, sometimes associated with bullae.	["Distal acinar emphysema"]
HP:0025644	Fixation-off epileptiform discharges	Fixation off sensitivity (FOS) is characterized by posterior or generalized epileptiform discharges that consistently occur with conditions that eliminate central vision, such as closed eyes, complete darkness, modified Ganzfeld stimulation (using a large white surface without visual cues), and Frenzel lenses. The FOS electroencephalogram (EEG) pattern usually consists of spikes/polyspikes and waves localized in occipital regions (bilateral or unilateral) or generalized discharges. It is usually inhibited by fixation of gaze, observing patterns, or intermittent photic stimulation (e.g., flashing light or patterns used as stimuli during the recording of the EEG).	["Fixation-off sensitivity"]
HP:0003269	Sudanophilic leukodystrophy		[]
HP:0010407	Curved middle phalanx of the 2nd toe	A deviation from the normal straight form of the middle phalanx of the 2nd toe.	["Curved middle bone of 2nd toe"]
HP:0008476	Irregular sclerotic endplates		["HP:0004624","irregular, dense end plate"]
HP:0009085	Alveolar ridge overgrowth	Increased width of the alveolar ridges.	["HP:0009078","HP:0009083","Alveolar ridge excess","Enlarged alveolar ridge","Hyperplasia of alveolar process of jaw","Hyperplasia of alveolar ridge","Increased size of alveolar ridge","Increased size of gum ridge","Overgrowth of alveolar ridge","Overgrowth of gum ridge","Thick alveolar ridges","Thickened alveolar ridges"]
HP:0012382	Left-to-right shunt	Pattern of blood flow in the heart that deviates from the normal circuit of the circulatory system from the left side of the heart to the right.	[]
HP:0030426	Ossifying fibroma	A benign central bone tumor composed of fibrous connective tissue within which bone is formed.	[]
HP:0000790	Hematuria	The presence of blood in the urine. Hematuria may be gross hematuria (visible to the naked eye) or microscopic hematuria (detected by dipstick or microscopic examination of the urine).	["Blood in urine","High urine occult blood"]
HP:0011977	Elevated urinary homovanillic acid	An increased concentration of homovanillic acid in the urine.	[]
HP:0008457	Caudal interpedicular narrowing	Narrowing (becoming gradually narrower) of the distance between vertebral pedicles that gets progressively more severe towards to caudal (lower) end of the vertebral column. Note that normally, the interpedicular distances get progressively wider as one proceeds down the spine.	["Caudal narrowing of interpedicular distances"]
HP:0010039	Aplasia/Hypoplasia of the 3rd metacarpal	Aplasia or Hypoplasia affecting the 3rd metacarpal.	["Absent/small 3rd long bone of hand","Absent/underdeveloped 3rd long bone of hand"]
HP:0030281	Cervical C3/C4 vertebral fusion	Fusion of cervical vertebrae at C3 and C4, caused by a failure in the normal segmentation or division of the cervical vertebrae during the early weeks of fetal development.	[]
HP:0031919	Juvenile type ovarian granulosa cell tumor	Juvenile granulosa cell ovarian tumor (JGCOT) is a rare sex cord stromal tumor, occuring most frequently in premenarchal girls or young women. In contrast to adult granulosa cell tumor, JGCOT has a high mitotic index and more aggressive tumor growth. Microscopically it is seen as diffuse and regularly distributed neoplastic cells with a wide cytoplasm and pleomorphic hyperchromatic nucleus. Follicle formation, in various sizes and shapes, is important in JGCOT. Call-Exner bodies are infrequently seen in JGCOT in contrast to the adult type.	["Juvenile type ovarian granulosa cell tumour","Ovarian juvenile granulosa cell tumor","Ovarian juvenile granulosa cell tumour"]
HP:0001775	Tarsal osteovalgus		[]
HP:0025119	Violet lip discoloration	An alteration of the color of the lip to take on a violet color. This term does not include cyanosis.	[]
HP:0003570	Molybdenum cofactor deficiency	Absence of molybdenum cofactor(2-), a cofactor for enzymes including sulfite oxidase, xanthine oxidoreductase, and aldehyde oxidase.	[]
HP:0031629	Impaired tandem gait	Reduced ability to walk in a straight line while placing the feet heel to toe.	["Clumsy tandem walking"]
HP:0003540	Impaired platelet aggregation	An impairment in the rate and degree to which platelets aggregate after the addition of an agonist that stimulates platelet clumping. Platelet aggregation is measured using aggregometer to measure the optical density of platelet-rich plasma, whereby platelet aggregation causes the plasma to become more transparent.	["HP:0008177","Defective platelet aggregation","Deficient platelet aggregation","Platelet aggregation defect"]
HP:0007058	Generalized cerebral atrophy/hypoplasia	Generalized atrophy or hypoplasia of the cerebrum.	["Generalised cerebral atrophy/hypoplasia","Generalised cerebral degeneration/underdevelopment","Generalized cerebral degeneration/underdevelopment"]
HP:0032387	Reduced circulating transferrin concentration	An abnormally decreased concentration of transferrin in the blood circulation.	["Reduced transferrin level"]
HP:0100890	Cyst of the ductus choledochus		["Choledochal cyst"]
HP:0003027	Mesomelia	Shortening of the middle parts of the limbs (forearm and lower leg) in relation to the upper and terminal segments.	["Disproportionately short middle portion of limb","Mesomelic limb shortening","Mesomelic shortening of limbs","Symmetric mesomelic limb shortness"]
HP:0040282	Frequent	Present in 30% to 79% of the cases.	["Frequent (79-30%)"]
HP:0100344	Fibular deviation of the 2nd toe		[]
HP:0004428	Elfin facies	This is a description previously used to describe a facial form characterized by a short, upturned nose, wide mouth, widely spaced eyes, and full cheeks. Because of the imprecision in this definition it is preferable to describe these features precisely. This term is retained because it was often used in the past, but it should not be used for new annotations.	["Elf-like facial appearance","Elf-like facial features"]
HP:4000057	Decreased FasL-mediated apoptosis	A reduced amount of programmed cell death upon stimulation of the FAS receptor, which normally induces caspase-8 dependent apoptosis.	[]
HP:0045044	Decreased serum complement C4b	A reduced level of the complement component C4b in circulation.	["C4b deficiency","Complement component 4B deficiency"]
HP:0033342	Anti-aquaporin 4 antibody positivity	The presence of autoantibodies (immunoglobulins) in the serum that react against aquaporin-4.	["Anti-AQP4 antibody positivity"]
HP:0100400	Duplication of the distal phalanx of the 5th toe	Partial or complete duplication of the distal phalanx of little toe.	["Duplication of the distal phalanx of the fifth toe","Duplication of the outermost bone of the fifth toe","Duplication of the outermost bone of the little toe","Duplication of the outermost bone of the pinkie toe","Duplication of the outermost bone of the pinky toe","Partial/complete duplication of the distal phalanx of the 5th toe"]
HP:0002084	Encephalocele	A neural tube defect characterized by sac-like protrusions of the brain and the membranes that cover it through openings in the skull.	["HP:0002736","HP:0100664","Bifid skull","Cranium bifidum"]
HP:0030981	Abnormal CSF/serum albumin ratio	A deviation from the normal range of the ratio of the albumin concentration in the cerebrospinal fluid (CSF) to the concentration in serum (which may be defined as 3.2-9.0). This is an index of blood-brain barrier (BBB) integrity, adjusted for the serum albumin concentration, and an increased ratio is taken as a sign of a loss of integrity of the BBB with leakage of albumin into the CSF.	[]
HP:0011199	EEG with generalized sharp slow waves	EEG with generalized sharp transient waves of a duration between 80 and 200 msec followed by a slow wave.	["EEG with generalised sharp slow waves"]
HP:0012265	Ciliary dyskinesia	A deviation from the normally well coordinated pattern of intracellular and intercellular synchrony of motile cilia. Dyskinetic cilia usually beat out of synchrony relative to neighboring cilia.	["Lack of coordinated beating of respiratory cilia"]
HP:0025325	Sparse medial eyebrow	Decreased density/number and/or decreased diameter of medial eyebrow hairs.	["Medial thinning of eyebrow"]
HP:0011214	EEG with photoparoxysmal response grade IV	Occurrence of generalized epileptiform discharges during photic stimulation.	[]
HP:0004051	Advanced ossification of the hand bones	Ossification of hand bones at an earlier age than normal.	[]
