id	clade	name	description	synonyms
NCBI:txid471472	strain	Chlamydia trachomatis 434/Bu		["Chlamydia trachomatis str. 434/Bu", "Chlamydia trachomatis strain 434/Bu"]
NCBI:txid471473	strain	Chlamydia trachomatis L2b/UCH-1/proctitis		["Chlamydia trachomatis str. L2b/UCH-1/proctitis", "Chlamydia trachomatis strain L2b/UCH-1/proctitis"]
NCBI:txid471853	strain	Beutenbergia cavernae DSM 12333		["Beutenbergia cavernae str. DSM 12333", "Beutenbergia cavernae strain DSM 12333"]
NCBI:txid471876	strain	Streptococcus pyogenes NZ131		["Streptococcus pyogenes str. NZ131", "Streptococcus pyogenes strain NZ131"]
NCBI:txid47429	species	Armillaria mellea		["Agaricus melleus", "Armillaria montagnei", "Armillariella mellea", "Clitocybe mellea", "Lepiota mellea", "Omphalia mellea"]
NCBI:txid4754	species	Pneumocystis carinii		["Pneumocystis carinii f. sp. carinii", "Pneumocystis carinii f. sp. ratti"]
NCBI:txid476139	species	Cuscuta exaltata		[]
NCBI:txid476213	strain	Salmonella enterica subsp. enterica serovar Paratyphi C str. RKS4594		["Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594", "Salmonella paratyphi C str. RKS4594", "Salmonella paratyphi C strain RKS4594"]
NCBI:txid477974	strain	Candidatus Desulforudis audaxviator MP104C		["Candidatus Desulforudis audaxviator str. MP104C", "Candidatus Desulforudis audaxviator strain MP104C"]
NCBI:txid478009	strain	Halobacterium salinarum R1		["Halobacterium salinarum CGMCC 1.3323", "Halobacterium salinarum DSM 671", "Halobacterium salinarum str. R1", "Halobacterium salinarum strain R1"]
NCBI:txid4784	species	Phytophthora capsici		[]
NCBI:txid480119	strain	Acinetobacter baumannii AB0057		["Acinetobacter baumannii str. AB0057", "Acinetobacter baumannii strain AB0057"]
NCBI:txid48072	species	Pelvetia fastigiata		[]
NCBI:txid481448	strain	Methylacidiphilum infernorum V4		["Methylacidiphilum infernorum str. V4", "Methylacidiphilum infernorum strain V4", "Verrucomicrobia bacterium V4", "Verrucomicrobiae bacterium V4"]
NCBI:txid481805	strain	Escherichia coli ATCC 8739		["Escherichia coli C (ATCC 8739)", "Escherichia coli C str. ATCC 8739", "Escherichia coli str. ATCC 8739", "Escherichia coli strain ATCC 8739"]
NCBI:txid482429	species	Oenothera parviflora		[]
NCBI:txid482957	species	Burkholderia lata		[]
NCBI:txid483179	strain	Brucella canis ATCC 23365		["Brucella canis str. ATCC 23365", "Brucella canis strain ATCC 23365"]
NCBI:txid48386	species	Perilla frutescens	shiso-zoku	["shiso-zoku", "Ocimum frutescens"]
NCBI:txid48387	species	Anthoceros angustus		["Anthoceros formosae"]
NCBI:txid484	species	Neisseria flavescens		[]
NCBI:txid484019	strain	Thermosipho africanus TCF52B		["Thermosipho africanus str. TCF52B", "Thermosipho africanus strain TCF52B"]
NCBI:txid484022	strain	Francisella philomiragia subsp. philomiragia ATCC 25017		["Francisella philomiragia subsp. philomiragia str. ATCC 25017", "Francisella philomiragia subsp. philomiragia strain ATCC 25017"]
NCBI:txid4844	species	Rhizopus niveus		[]
NCBI:txid485	species	Neisseria gonorrhoeae		["Diplococcus gonorrhoeae", "Gonococcus neisseri", "Merismopedia gonorrhoeae", "Micrococcus der gonorrhoe", "Micrococcus gonococcus", "Micrococcus gonorrhoeae"]
NCBI:txid487214	strain	Streptococcus pneumoniae Hungary19A-6		["Streptococcus pneumoniae str. Hungary19A-6", "Streptococcus pneumoniae strain Hungary19A-6"]
NCBI:txid488221	strain	Streptococcus pneumoniae 70585		["Streptococcus pneumoniae str. 70585", "Streptococcus pneumoniae strain 70585"]
NCBI:txid488223	strain	Streptococcus pneumoniae P1031		["Streptococcus pneumoniae str. P1031", "Streptococcus pneumoniae strain P1031"]
NCBI:txid490899	strain	Desulfurococcus amylolyticus 1221n		["Desulfurococcus kamchatkensis 1221n", "Proteinoruptor kamchatkensis 1221n"]
NCBI:txid49150	species	Lyonia ferruginea	stagger-bush	["stagger-bush"]
NCBI:txid491915	strain	Anoxybacillus flavithermus WK1		["Anoxybacillus flavithermus str. WK1", "Anoxybacillus flavithermus strain WK1"]
NCBI:txid491916	strain	Rhizobium etli CIAT 652		["Rhizobium etli str. CIAT 652", "Rhizobium etli strain CIAT 652"]
NCBI:txid4922	species	Komagataella pastoris		["Pichia pastoris", "Zygosaccharomyces pastoris"]
NCBI:txid498213	no rank	Clostridium botulinum B1 str. Okra		["Clostridium botulinum B1 strain Okra"]
NCBI:txid502800	strain	Yersinia pseudotuberculosis YPIII		["Yersinia pseudotuberculosis str. YPIII", "Yersinia pseudotuberculosis strain YPIII"]
NCBI:txid502801	strain	Yersinia pseudotuberculosis PB1/+		["Yersinia pseudotuberculosis str. PB1/+", "Yersinia pseudotuberculosis strain PB1/+"]
NCBI:txid5037	species	Histoplasma capsulatum		["Ajellomyces capsulatus", "Cryptococcus capsulatus", "Emmonsiella capsulata"]
NCBI:txid504832	strain	Afipia carboxidovorans OM5		["Afipia carboxidovorans DSM 1227", "Oligotropha carboxidovorans DSM 1227", "Oligotropha carboxidovorans OM5"]
NCBI:txid50514	species	Solanum demissum		[]
NCBI:txid505682	strain	Ureaplasma parvum serovar 3 str. ATCC 27815		["Ureaplasma parvum serovar 3 strain ATCC 27815"]
NCBI:txid5074	species	Penicillium brevicompactum		[]
NCBI:txid507522	strain	Klebsiella pneumoniae 342		["Klebsiella pneumoniae str. 342", "Klebsiella pneumoniae strain 342"]
NCBI:txid5076	species	Penicillium chrysogenum		["Penicillium chrysogeum", "Penicillium notatum"]
NCBI:txid508767	strain	Clostridium botulinum E3 str. Alaska E43		["Clostridium botulinum E3 strain Alaska E43"]
NCBI:txid509169	strain	Xanthomonas campestris pv. campestris str. B100		["Xanthomonas campestris pv. campestris B100", "Xanthomonas campestris pv. campestris strain B100"]
NCBI:txid509173	strain	Acinetobacter baumannii AYE		["Acinetobacter baumannii str. AYE", "Acinetobacter baumannii strain AYE"]
NCBI:txid510516	strain	Aspergillus oryzae RIB40		[]
NCBI:txid511995	isolate	Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2		[]
NCBI:txid512562	strain	Helicobacter pylori Shi470		["Helicobacter pylori str. Shi470", "Helicobacter pylori strain Shi470"]
NCBI:txid512566	strain	Streptococcus pneumoniae G54		["Streptococcus pneumoniae str. G54", "Streptococcus pneumoniae strain G54"]
NCBI:txid515619	strain	[Eubacterium] rectale ATCC 33656		["Agathobacter rectalis ATCC 33656", "Eubacterium rectale ATCC 33656"]
NCBI:txid515620	strain	[Eubacterium] eligens ATCC 27750		["Eubacterium eligens ATCC 27750"]
NCBI:txid515621	strain	Clostridium botulinum Ba4 str. 657		["Clostridium botulinum Ba4 strain 657"]
NCBI:txid515849	strain	Podospora anserina S mat+		["Podospora anserina FGSC #10383"]
NCBI:txid517418	strain	Chloroherpeton thalassium ATCC 35110		["Chloroherpeton thalassium str. ATCC 35110", "Chloroherpeton thalassium strain ATCC 35110"]
NCBI:txid51769	species	Anemonia viridis		["Priapus viridis"]
NCBI:txid51865	subspecies	Eryx colubrinus colubrinus		[]
NCBI:txid521006	strain	Neisseria gonorrhoeae NCCP11945		["Neisseria gonorrhoeae str. NCCP11945", "Neisseria gonorrhoeae strain NCCP11945"]
NCBI:txid521045	strain	Kosmotoga olearia TBF 19.5.1		["Thermotogales bacterium TBF 19.5.1"]
NCBI:txid521460	strain	Caldicellulosiruptor bescii DSM 6725		["Anaerocellum thermophilum DSM 6725", "Anaerocellum thermophilum Z-1320", "Caldicellulosiruptor becscii str. DSM 6725", "Caldicellulosiruptor bescii strain DSM 6725"]
NCBI:txid521514	species	Lucihormetica verrucosa		[]
NCBI:txid521515	species	Perisphaeria aff. bicolor BF-2008		[]
NCBI:txid522373	strain	Stenotrophomonas maltophilia K279a		["Stenotrophomonas maltophilia str. K279a", "Stenotrophomonas maltophilia strain K279a"]
NCBI:txid523849	strain	Thermococcus litoralis DSM 5473		["Thermococcus litoralis ATCC 51850", "Thermococcus litoralis JCM 8560", "Thermococcus litoralis NS-C", "Thermococcus litoralis str. DSM 5473", "Thermococcus litoralis strain DSM 5473"]
NCBI:txid523850	strain	Thermococcus onnurineus NA1		["Thermococcus onnurineus str. NA1", "Thermococcus onnurineus strain NA1"]
NCBI:txid525146	strain	Desulfovibrio desulfuricans ATCC 27774		["Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774"]
NCBI:txid526222	strain	Maridesulfovibrio salexigens DSM 2638		["Desulfovibrio salexigens ATCC 14822", "Desulfovibrio salexigens DSM 2638", "Desulfovibrio salexigens VKM B-1763", "Desulfovibrio salexigens str. DSM 2638", "Desulfovibrio salexigens strain DSM 2638"]
NCBI:txid529507	strain	Proteus mirabilis HI4320		["Proteus mirabilis str. HI4320", "Proteus mirabilis strain HI4320"]
NCBI:txid53182	species	Feline foamy virus		["Feline syncytial virus"]
NCBI:txid535289	strain	Acidovorax ebreus TPSY		["Acidovorax ebreus str. TPSY", "Acidovorax ebreus strain TPSY", "Diaphorobacter sp. TPSY"]
NCBI:txid535722	strain	Nannizzia gypsea CBS 118893		["Arthroderma gypseum CBS 118893", "Microsporum gypseum CBS 118893"]
NCBI:txid53580	species	Engelmannia peristenia	Engelmann daisy	["Engelmann daisy", "Engelmannia pinnatifida"]
NCBI:txid536232	strain	Clostridium botulinum A2 str. Kyoto		["Clostridium botulinum A2 strain Kyoto"]
NCBI:txid537457	strain	Actinobacillus pleuropneumoniae serovar 7 str. AP76		["Actinobacillus pleuropneumoniae serovar 7 strain AP76"]
NCBI:txid54133	species	Pygathrix nemaeus	dove langur	["dove langur"]
NCBI:txid543728	strain	Variovorax paradoxus S110		["Variovorax paradoxus str. S110", "Variovorax paradoxus strain S110"]
NCBI:txid543734	strain	Lacticaseibacillus casei BL23		["Lactobacillus casei BL23", "Lactobacillus casei str. BL23", "Lactobacillus casei strain BL23"]
NCBI:txid543939	no rank	Sputnik virophage		["Acanthamoeba virus CD-2008"]
NCBI:txid544712	strain	Histoplasma capsulatum H143		[]
NCBI:txid546272	strain	Brucella melitensis ATCC 23457		["Brucella melitensis str. ATCC 23457", "Brucella melitensis strain ATCC 23457"]
NCBI:txid5476	species	Candida albicans		["Candida albicans var. stellatoidea", "Candida stellatoidea", "Dematium albicans", "Endomyces albicans", "Monilia albicans", "Monilia stellatoidea", "Myceloblastanon albicans", "Mycotorula albicans", "Oidium albicans", "Parasaccharomyces albicans", "Procandida albicans", "Procandida stellatoidea", "Saccharomyces albicans", "Syringospora albicans"]
NCBI:txid5479	species	Candida maltosa		[]
NCBI:txid54799	species	Cycas taitungensis		[]
NCBI:txid548	species	Klebsiella aerogenes		["Aerobacter aerogenes", "Enterobacter aerogenes", "Klebsiella mobilis"]
NCBI:txid548476	strain	Corynebacterium aurimucosum ATCC 700975		["Corynebacterium aurimucosum CCUG 48176", "Corynebacterium aurimucosum CIP 107436", "Corynebacterium aurimucosum CN-1", "Corynebacterium aurimucosum DSM 44827", "Corynebacterium aurimucosum str. ATCC 700975", "Corynebacterium aurimucosum strain ATCC 700975", "Corynebacterium nigricans CN-1"]
NCBI:txid550537	strain	Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		["Salmonella enterica subsp. enterica serovar Enteritidis strain P125109"]
NCBI:txid550538	strain	Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		["Salmonella enterica subsp. enterica serovar Gallinarum strain 287/91"]
NCBI:txid552526	strain	Streptococcus equi subsp. zooepidemicus MGCS10565		["Streptococcus equi subsp. zooepidemicus str. MGCS10565", "Streptococcus equi subsp. zooepidemicus strain MGCS10565"]
NCBI:txid552531	strain	Bifidobacterium animalis subsp. lactis BB-12		["Bifidobacterium animalis subsp. lactis str. BB-12", "Bifidobacterium animalis subsp. lactis strain BB-12"]
NCBI:txid552536	strain	Listeria monocytogenes HCC23		["Listeria monocytogenes str. HCC23", "Listeria monocytogenes strain HCC23"]
NCBI:txid553480	strain	Photorhabdus asymbiotica subsp. asymbiotica ATCC 43949		["Photorhabdus asymbiotica subsp. asymbiotica str. ATCC 43949", "Photorhabdus asymbiotica subsp. asymbiotica strain ATCC 43949"]
NCBI:txid553483	strain	Streptococcus equi subsp. zooepidemicus H70		[]
NCBI:txid554155	strain	Microsporum canis CBS 113480		["Microsporum canis CBS113480"]
NCBI:txid554290	strain	Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		["Salmonella enterica subsp. enterica serovar Paratyphi A strain AKU_12601"]
NCBI:txid5544	species	Trichoderma harzianum		[]
NCBI:txid555217	strain	Zymomonas mobilis subsp. mobilis ATCC 10988		["Zymomonas mobilis subsp. mobilis str. ATCC 10988", "Zymomonas mobilis subsp. mobilis strain ATCC 10988"]
NCBI:txid55529	species	Guillardia theta		[]
NCBI:txid556	species	Dickeya chrysanthemi		["Erwinia carotovora var. chrysanthemi", "Erwinia chrysanhemi", "Erwinia chrysanthemi", "Pectobacterium carotovorum var. chrysanthemi", "Pectobacterium cartovorum f. sp. chrysanthemi", "Pectobacterium chrysanthemi", "Pectobacterium parthenii", "Pectobacterium parthenii var. chrysanthemi", "Pectobacterium parthenii var. dianthicola"]
NCBI:txid55601	species	Vibrio anguillarum		["Achromobacter ichthyodermis", "Listonella anguillara", "Listonella anguillarum", "Pseudomonas ichthyodermis", "Vibrio ichthyodermis", "Vibrio piscium", "Vibrio piscium var. japonicus"]
NCBI:txid556484	strain	Phaeodactylum tricornutum CCAP 1055/1		[]
NCBI:txid557433	strain	Limosilactobacillus reuteri JCM 1112		["Lactobacillus reuteri JCM 1112", "Lactobacillus reuteri str. JCM 1112", "Lactobacillus reuteri strain JCM 1112"]
NCBI:txid557436	subspecies	Limosilactobacillus reuteri subsp. reuteri		[]
NCBI:txid557600	strain	Acinetobacter baumannii AB307-0294		["Acinetobacter baumannii str. AB307-0294", "Acinetobacter baumannii strain AB307-0294"]
NCBI:txid557722	strain	Pseudomonas aeruginosa LESB58		["Pseudomonas aeruginosa str. LESB58", "Pseudomonas aeruginosa strain LESB58"]
NCBI:txid557723	strain	Glaesserella parasuis SH0165		["Haemophilus parasuis SH0165"]
NCBI:txid557760	strain	Cereibacter sphaeroides KD131		["Rhodobacter sphaeroides str. KD131", "Rhodobacter sphaeroides strain KD131"]
NCBI:txid559292	strain	Saccharomyces cerevisiae S288C		[]
NCBI:txid55999	species	Stigeoclonium helveticum		[]
NCBI:txid561007	strain	Mycobacteroides abscessus ATCC 19977		["Mycobacterium abscessus ATCC 19977", "Mycobacterium abscessus str. ATCC 19977", "Mycobacterium abscessus strain ATCC 19977"]
NCBI:txid561230	strain	Pectobacterium carotovorum subsp. carotovorum PC1		["Pectobacterium carotovorum subsp. carotovorum str. PC1", "Pectobacterium carotovorum subsp. carotovorum strain PC1"]
NCBI:txid561231	strain	Pectobacterium parmentieri WPP163		["Pectobacterium carotovorum subsp. wasabiae WPP163", "Pectobacterium wasabiae WPP163"]
NCBI:txid561275	strain	Mycobacterium tuberculosis variant bovis BCG str. Tokyo 172		["Mycobacterium bovis BCG Tokyo 172", "Mycobacterium bovis BCG str. Tokyo 172", "Mycobacterium bovis BCG strain Tokyo 172"]
NCBI:txid561276	strain	Streptococcus pneumoniae ATCC 700669		["Streptococcus pneumoniae str. ATCC 700669", "Streptococcus pneumoniae strain ATCC 700669"]
NCBI:txid561304	strain	Mycobacterium leprae Br4923		["Mycobacterium leprae str. Br4923", "Mycobacterium leprae strain Br4923"]
NCBI:txid561445	no rank	African swine fever virus pig/Kenya/KEN-50/1950		["African swine fever virus (isolate Pig/Kenya/KEN-50/1950)"]
NCBI:txid561501	strain	Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum)		["Buchnera aphidicola strain Tuc7 (Acyrthosiphon pisum)"]
NCBI:txid561896	strain	Postia placenta Mad-698-R		[]
NCBI:txid562	species	Escherichia coli	E. coli	["E. coli", "Bacillus coli", "Bacterium coli", "Bacterium coli commune", "Enterococcus coli", "Escherichia/Shigella coli"]
NCBI:txid562019	strain	Rickettsia peacockii str. Rustic		["Rickettsia peacockii strain Rustic"]
NCBI:txid563041	strain	Helicobacter pylori G27		["Helicobacter pylori str. G27", "Helicobacter pylori strain G27"]
NCBI:txid563178	strain	Buchnera aphidicola str. 5A (Acyrthosiphon pisum)		["Buchnera aphidicola strain 5A (Acyrthosiphon pisum)"]
NCBI:txid565034	strain	Brachyspira hyodysenteriae WA1		["Brachyspira hyodysenteriae str. WA1", "Brachyspira hyodysenteriae strain WA1"]
NCBI:txid565050	strain	Caulobacter vibrioides NA1000		["Caulobacter crescentus NA1000"]
NCBI:txid565575	strain	Ureaplasma urealyticum serovar 10 str. ATCC 33699		["Ureaplasma urealyticum serovar 10 strain ATCC 33699"]
NCBI:txid5660	species	Leishmania braziliensis		["Leishmania (V.) braziliensis", "Leishmania (Viannia) braziliensis", "Leishmania viannia"]
NCBI:txid5663	species	Leishmania enriettii		["Leishmania (Leishmania) enriettii", "Leishmania (Mundinia) enrietti"]
NCBI:txid5664	species	Leishmania major		["Leishmania (Leishmania) major", "Leishmania tropica major"]
NCBI:txid56780	strain	Syntrophus aciditrophicus SB		["Syntrophus aciditrophicus str. SB", "Syntrophus aciditrophicus strain SB"]
NCBI:txid568206	strain	Bacillus anthracis str. CDC 684		["Bacillus anthracis CDC 684", "Bacillus anthracis strain CDC 684"]
NCBI:txid568819	strain	Listeria monocytogenes serotype 4b str. CLIP 80459		["Listeria monocytogenes Clip80459", "Listeria monocytogenes serotype 4b strain CLIP 80459", "Listeria monocytogenes str. Clip80459", "Listeria monocytogenes strain Clip80459"]
NCBI:txid5702	subspecies	Trypanosoma brucei brucei		["Trypanosoma (Trypanozoon) brucei brucei", "Trypanosoma brucei subsp. brucei"]
NCBI:txid570417	strain	Wolbachia endosymbiont of Culex quinquefasciatus Pel		["Wolbachia pipientis str. wPip", "Wolbachia pipientis strain wPip"]
NCBI:txid57059	species	Tityus discrepans		[]
NCBI:txid571530	species	Loxosceles spadicea		[]
NCBI:txid572264	strain	Bacillus cereus 03BB102		["Bacillus cereus str. 03BB102", "Bacillus cereus strain 03BB102"]
NCBI:txid572265	forma specialis	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)		["Candidatus Hamiltonella defensa str. 5AT (Acyrthosiphon pisum)", "Candidatus Hamiltonella defensa strain 5AT (Acyrthosiphon pisum)"]
NCBI:txid57278	no rank	Human herpesvirus 7 strain JI		["Human herpesvirus (type 7 / strain JI)", "herpes simplex virus (type 7 / strain JI)"]
NCBI:txid573	species	Klebsiella pneumoniae		["'Klebsiella aerogenes' (Kruse) Taylor et al. 1956", "Bacillus pneumoniae", "Bacterium pneumoniae crouposae", "Hyalococcus pneumoniae", "Klebsiella pneumoniae aerogenes"]
NCBI:txid573061	strain	Clostridium cellulovorans 743B		["Clostridium cellulovorans str. 743B", "Clostridium cellulovorans strain 743B"]
NCBI:txid573370	strain	Desulfovibrio magneticus RS-1		["Desulfovibrio magneticus 700980", "Desulfovibrio magneticus str. RS-1", "Desulfovibrio magneticus strain RS-1"]
NCBI:txid574521	strain	Escherichia coli O127:H6 str. E2348/69		["Escherichia coli E2348/69", "Escherichia coli O127:H6 E2348/69", "Escherichia coli O127:H6 strain E2348/69", "Escherichia coli str. E2348/69", "Escherichia coli strain E2348/69"]
NCBI:txid574961	strain	Saccharomyces cerevisiae JAY291		[]
NCBI:txid575788	strain	Vibrio atlanticus LGP32		["Vibrio lentus MEL32", "Vibrio splendidus LGP32", "Vibrio tasmaniensis LGP32"]
NCBI:txid5759	species	Entamoeba histolytica		[]
NCBI:txid57734	species	Cottocomephorus grewingki		["Cottus grewingkii"]
NCBI:txid579112	strain	Vibrio cholerae M66-2		["Vibrio cholerae str. M66-2", "Vibrio cholerae strain M66-2"]
NCBI:txid580327	strain	Thermoanaerobacterium thermosaccharolyticum DSM 571		["Thermoanaerobacterium thermosaccharolyticum str. DSM 571", "Thermoanaerobacterium thermosaccharolyticum strain DSM 571"]
NCBI:txid5807	species	Cryptosporidium parvum		[]
NCBI:txid58103	no rank	Leishmania RNA virus 1 - 1		["LRV1-1", "Leishmania RNA virus 1-1"]
NCBI:txid583346	strain	Clostridium kluyveri NBRC 12016		["Clostridium kluyveri str. NBRC 12016", "Clostridium kluyveri strain NBRC 12016"]
NCBI:txid583356	strain	Ignisphaera aggregans DSM 17230		["Ignisphaera aggregans str. DSM 17230", "Ignisphaera aggregans strain DSM 17230"]
NCBI:txid5837	strain	Plasmodium falciparum FC27/Papua New Guinea		["Plasmodium falciparum (isolate FC27 / Papua New Guinea)"]
NCBI:txid5839	strain	Plasmodium falciparum K1		["Plasmodium falciparum (isolate K1 / Thailand)", "Plasmodium falciparum K1/Thailand"]
NCBI:txid584	species	Proteus mirabilis		[]
NCBI:txid585034	strain	Escherichia coli IAI1		["Escherichia coli str. IAI1", "Escherichia coli strain IAI1"]
NCBI:txid585035	strain	Escherichia coli S88		["Escherichia coli str. S88", "Escherichia coli strain S88"]
NCBI:txid585054	strain	Escherichia fergusonii ATCC 35469		["Escherichia fergusonii str. ATCC 35469", "Escherichia fergusonii strain ATCC 35469"]
NCBI:txid585055	strain	Escherichia coli 55989		[]
NCBI:txid585056	strain	Escherichia coli UMN026		[]
NCBI:txid585057	strain	Escherichia coli IAI39		[]
NCBI:txid585397	strain	Escherichia coli ED1a		["Escherichia coli str. ED1a", "Escherichia coli strain ED1a"]
NCBI:txid58710	species	Leontopithecus chrysopygus		["Leontopithecus rosalia chrysopygus"]
NCBI:txid58720	species	Asobara tabida		[]
NCBI:txid587200	no rank	Variola virus human/India/Ind3/1967		["Variola virus (isolate Human/India/Ind3/1967)"]
NCBI:txid5886	species	Paramecium primaurelia		[]
NCBI:txid588858	no rank	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		[]
NCBI:txid5911	species	Tetrahymena thermophila		[]
NCBI:txid592021	strain	Bacillus anthracis str. A0248		["Bacillus anthracis A0248", "Bacillus anthracis strain A0248"]
NCBI:txid593117	strain	Thermococcus gammatolerans EJ3		["Thermococcus gammatolerans str. EJ3", "Thermococcus gammatolerans strain EJ3"]
NCBI:txid59380	species	Rice yellow stunt nucleorhabdovirus		["RTYV", "RYSV", "Rice yellow stunt virus", "rice transitory yellowing virus", "rice yellow stunt rhabdovirus"]
NCBI:txid59479	species	Rhinolophus ferrumequinum		[]
NCBI:txid59544	species	Raphicerus campestris		[]
NCBI:txid595494	strain	Tolumonas auensis DSM 9187		["Tolumonas auensis TA 4", "Tolumonas auensis str. DSM 9187", "Tolumonas auensis strain DSM 9187"]
NCBI:txid595496	no rank	Escherichia coli BW2952		["Escherichia coli str. BW2952", "Escherichia coli strain BW2952"]
NCBI:txid596	no rank	Salmonella enterica subsp. enterica serovar Muenchen		["Salmonella enterica serovar Muenchen", "Salmonella muenchen"]
NCBI:txid59729	species	Taeniopygia guttata		["Poephila guttata", "Taenopygia guttata"]
NCBI:txid59748	species	Candidatus Phytoplasma australiense		["Australian grapevine yellows phytoplasma", "Phytoplasma australiense"]
NCBI:txid59822	species	Desulfurococcus sp. SY		["Desulfurococcus sp. (strain SY)"]
NCBI:txid59919	strain	Prochlorococcus marinus subsp. pastoris str. CCMP1986		["Prochlorococcus marinus subsp. pastoris str. CCMP1378", "Prochlorococcus sp. CCMP1378", "Prochlorococcus sp. MED4"]
NCBI:txid59920	strain	Prochlorococcus marinus str. NATL2A		["Prochlorococcus sp. NATL2A"]
NCBI:txid59922	strain	Prochlorococcus marinus str. MIT 9303		["Prochlorococcus sp. MIT 9303", "Prochlorococcus sp. MIT9303"]
NCBI:txid59931	species	Synechococcus sp. WH 7805		["Synechococcus WH7805", "Synechococcus sp. (strain WH7805)", "Synechococcus sp. WH7805"]
NCBI:txid60225	species	Oldenlandia affinis		["Hedyotis affinis"]
NCBI:txid604354	strain	Thermococcus sibiricus MM 739		["Thermococcus sibiricus str. MM 739", "Thermococcus sibiricus strain MM 739"]
NCBI:txid60480	species	Shewanella sp. MR-4		[]
NCBI:txid60481	species	Shewanella sp. MR-7		[]
NCBI:txid6087	species	Hydra vulgaris		["Hydra attenuata", "Hydra carnea", "Hydra littoralis", "Hydra magnipapillata"]
NCBI:txid60894	species	Saccharopolyspora spinosa		[]
NCBI:txid61183	species	Papio sp.		[]
NCBI:txid61198	species	Conus radiatus		[]
NCBI:txid613454	species	Odontomachus monticola		[]
NCBI:txid615	species	Serratia marcescens		["Bacillus marcescens", "Serratia marcescens subsp. marcescens", "Serratia marcescens subsp. sakuensis"]
NCBI:txid6183	species	Schistosoma mansoni		[]
NCBI:txid622	species	Shigella dysenteriae		["Bacillus dysenteriae", "Bacillus dysentericus", "Bacillus shigae", "Eberthella dysenteriae", "Escherichia/Shigella dysenteriae", "Shigella shigae"]
NCBI:txid623	species	Shigella flexneri		["Escherichia flexneri", "Escherichia/Shigella flexneri", "Shigella paradysenteriae"]
NCBI:txid6238	species	Caenorhabditis briggsae		[]
NCBI:txid6239	species	Caenorhabditis elegans	roundworm	["roundworm", "Rhabditis elegans"]
NCBI:txid624	species	Shigella sonnei		["Bacterium sonnei"]
NCBI:txid6279	species	Brugia malayi	agent of lymphatic filariasis	["agent of lymphatic filariasis"]
NCBI:txid6282	species	Onchocerca volvulus		[]
NCBI:txid62977	strain	Acinetobacter baylyi ADP1		["Acinetobacter calcoaceticus ADP1", "Acinetobacter sp. ADP1", "Acinetobacter sp. BD413"]
NCBI:txid630	species	Yersinia enterocolitica		["Bacterium enterocoliticum"]
NCBI:txid631	species	Yersinia intermedia		[]
NCBI:txid632	species	Yersinia pestis		["Bacillus pestis", "Bacterium pestis", "Pasteurella pestis", "Pestisella pestis", "Yersinia pseudotuberculosis subsp. pestis"]
NCBI:txid632772	strain	Rhodococcus opacus B4		["Rhodococcus opacus str. B4", "Rhodococcus opacus strain B4"]
NCBI:txid63405	species	Microsporum canis		["Nannizzia otae"]
NCBI:txid634503	strain	Edwardsiella ictaluri 93-146		["Edwardsiella ictaluri str. 93-146", "Edwardsiella ictaluri strain 93-146"]
NCBI:txid63577	species	Trichoderma atroviride		["Hypocrea atroviridis"]
NCBI:txid63737	strain	Nostoc punctiforme PCC 73102		["Nostoc sp. (strain ATCC 29133 / PCC 73102)", "Nostoc sp. ATCC 29133", "Nostoc sp. PCC 73102"]
NCBI:txid64091	strain	Halobacterium salinarum NRC-1		["Halobacterium halobium NRC-1", "Halobacterium salinarum str. NRC-1", "Halobacterium salinarum strain NRC-1", "Halobacterium sp. (strain NRC-1 / ATCC 700922 / JCM 11081)", "Halobacterium sp. (strain NRC-1)", "Halobacterium sp. ATCC 700922", "Halobacterium sp. JCM 11081", "Halobacterium sp. NRC-1"]
NCBI:txid64177	species	Fritillaria agrestis		[]
NCBI:txid6421	species	Hirudo medicinalis		[]
NCBI:txid64471	species	Synechococcus sp. CC9311		[]
NCBI:txid645127	strain	Corynebacterium kroppenstedtii DSM 44385		["Corynebacterium kroppenstedtii CCUG 35717", "Corynebacterium kroppenstedtii CIP 105744", "Corynebacterium kroppenstedtii str. DSM 44385", "Corynebacterium kroppenstedtii strain DSM 44385"]
NCBI:txid645133	strain	Colletotrichum graminicola M1.001		["Glomerella graminicola M1.001"]
NCBI:txid651355	no rank	Lettuce infectious yellows virus isolate 92		["Lettuce infectious yellows virus (isolate 92)"]
NCBI:txid6523	species	Lymnaea stagnalis		["Helix stagnalis"]
NCBI:txid652962	no rank	Lettuce big-vein associated virus isolate Kagawa		["Lettuce big-vein associated virus (isolate Kagawa)"]
NCBI:txid65393	strain	Gloeothece citriformis PCC 7424		[]
NCBI:txid65484	species	Podarcis siculus		["Lacerta sicula"]
NCBI:txid654901	no rank	Alcelaphine herpesvirus 1 strain C500		["Alcelaphine herpesvirus 1 (strain C500)"]
